id,url,title,price,location,type,area,rooms,bedrooms,bathrooms,description,property_state,jardin,piscine,cuisine_equiped,terrasse,garage,ascenseur,quartier,status
8101373,https://www.mubawab.ma/fr/a/8101373/villa-%C3%A0-vendre-%C3%A0-hay-nahda,N/A,4300000,N/A,villa,300,8,5,3,,N/A,Oui,Non,Non,Oui,Oui,Non,"Hay Nahda à
							Rabat",success
8101414,https://www.mubawab.ma/fr/a/8101414/vente-appartement-114-m2-%C3%A0-prestigia-avec-piscine,N/A,N/A,N/A,appartement,114,4,3,3,,5-10 ans,Oui,Oui,Oui,Oui,Oui,Oui,"Riyad à
							Rabat",success
8101429,https://www.mubawab.ma/fr/a/8101429/villa-1700m-souissi-proche,N/A,10500000,N/A,villa,1700,7,4,3,,N/A,Oui,Non,Non,Oui,Oui,Non,"Souissi à
							Rabat",success
8101446,https://www.mubawab.ma/fr/a/8101446/tr%C3%A8s-bonne-oppotunit%C3%A9-%C3%A0-ne-pas-manquer,N/A,4750000,N/A,N/A,344,3,4,2,,30-50 ans,Non,Non,Non,Non,Oui,Non,"Hay El Menzah à
							Rabat",success
8102631,https://www.mubawab.ma/fr/a/8102631/duplex-de-270-m2-rare-vue-mer-imprenable-%C3%A0-rabat,N/A,560000,N/A,N/A,290,11,7,5,,10-20 ans,Non,Non,Oui,Oui,Oui,Oui,"Hay Al Kora à
							Rabat",success
8103413,https://www.mubawab.ma/fr/a/8103413/tr%C3%A8s-joli-appartement-en-vente-sur-kebibat-hassan,N/A,1600000,N/A,appartement,100,4,3,2,,5-10 ans,Non,Non,Oui,Oui,Oui,Oui,"Kébibat à
							Rabat",success
8103655,https://www.mubawab.ma/fr/a/8103655/appartement-a-vendre-rabat-03-chambres,N/A,1990000,N/A,appartement,122,7,3,2,,5-10 ans,Non,Non,Oui,Oui,Oui,Oui,"Diour Jamaa à
							Rabat",success
8103967,https://www.mubawab.ma/fr/a/8103967/villa-%C3%A0-vendre-souissi,N/A,11000000,N/A,villa,2000,4,5,4,,10-20 ans,Oui,Oui,Non,Oui,Oui,Non,"Souissi à
							Rabat",success
8104086,https://www.mubawab.ma/fr/a/8104086/villa-%C3%A0-vendre-hay-riad,N/A,5800000,N/A,villa,281,7,4,4,,5-10 ans,Oui,Oui,Oui,Oui,Oui,Non,"Riyad à
							Rabat",success
8104162,https://www.mubawab.ma/fr/a/8104162/%C3%A0-louer-magnifique-villa-%C3%A0-hay-riad,N/A,34000,N/A,villa,1200,8,5,4,,N/A,Oui,Non,Oui,Oui,Oui,Non,"Riyad à
							Rabat",success
8104225,https://www.mubawab.ma/fr/a/8104225/villas-maisons-de-luxe-%C3%A0-vendre,N/A,25000000,N/A,maison,2000,10,4,4,,1-5 ans,Oui,Oui,Oui,Oui,Oui,Oui,"Souissi à
							Rabat",success
8104608,https://www.mubawab.ma/fr/a/8104608/villa-a-refaire-a-vendre-rabat-agdal,N/A,6600000,N/A,villa,200,8,4,3,,20-30 ans,Oui,Non,Oui,Oui,Oui,Non,"Agdal à
							Rabat",success
8104934,https://www.mubawab.ma/fr/a/8104934/villa-a-vendre-a-hay-ryad,N/A,4400000,N/A,villa,110,3,4,2,,30-50 ans,Oui,Non,Non,Non,Oui,Non,"Riyad à
							Rabat",success
8105033,https://www.mubawab.ma/fr/a/8105033/villas-maisons-de-luxe-%C3%A0-vendre,N/A,14000000,N/A,maison,1500,12,4,4,,10-20 ans,Oui,Oui,Oui,Oui,Oui,Non,"Souissi à
							Rabat",success
8105039,https://www.mubawab.ma/fr/a/8105039/vend-appartement-%C3%A0-riyad-superficie-202-m%C2%B2-r%C3%A9sidence-avec-concierge-climatisation-g%C3%A9n%C3%A9rale,N/A,4500000,N/A,appartement,202,4,3,3,,5-10 ans,Non,Non,Non,Non,Oui,Oui,"Riyad à
							Rabat",success
8105353,https://www.mubawab.ma/fr/a/8105353/appartement-%C3%A0-vendre-prestigia-rabat,N/A,3200000,N/A,appartement,114,4,3,2,,5-10 ans,Oui,Oui,Oui,Oui,Oui,Oui,"Riyad à
							Rabat",success
8105382,https://www.mubawab.ma/fr/a/8105382/villa-de-luxe-%C3%A0-vendre,N/A,30000000,N/A,villa,2000,9,5,6,,1-5 ans,Oui,Oui,Non,Oui,Oui,Non,"Quartier Des Ambassades à
							Rabat",success
8105403,https://www.mubawab.ma/fr/a/8105403/villas-maisons-de-luxe-%C3%A0-vendre,N/A,14500000,N/A,maison,2000,9,4,5,,1-5 ans,Oui,Oui,Oui,Oui,Oui,Non,"Souissi à
							Rabat",success
8105446,https://www.mubawab.ma/fr/a/8105446/terrain-avec-villa-%C3%A0-r%C3%A9nover-%C3%A0-bir-kacem,N/A,16000000,N/A,villa,700,9,7,5,,20-30 ans,Oui,Non,Non,Oui,Oui,Non,"Souissi à
							Rabat",success
8105456,https://www.mubawab.ma/fr/a/8105456/particulier-vend-sa-belle-villa,N/A,N/A,N/A,villa,384,2,7,4,,10-20 ans,Oui,Non,Oui,Oui,Oui,Non,"Hay Nahda à
							Rabat",success
8105810,https://www.mubawab.ma/fr/a/8105810/appartement-100m%C2%B2-diour-jam%C3%A2a-%C3%A0-rabat,N/A,1500000,N/A,appartement,100,2,3,1,,N/A,Non,Non,Non,Non,Oui,Oui,"Diour Jamaa à
							Rabat",success
8105823,https://www.mubawab.ma/fr/a/8105823/appartement-136m%C2%B2-diour-jam%C3%A2a-%C3%A0-rabat,N/A,1700000,N/A,appartement,136,2,3,1,,N/A,Non,Non,Non,Non,Oui,Oui,"Diour Jamaa à
							Rabat",success
8105933,https://www.mubawab.ma/fr/a/8105933/a-vendre-bijoux-de-134m%C2%B2-menzeh-rabat,N/A,2100000,N/A,N/A,134,4,3,2,,N/A,Oui,Non,Oui,Non,Oui,Oui,"Souissi à
							Rabat",success
8105971,https://www.mubawab.ma/fr/a/8105971/villa-standing-neuve-q-vendre-a-souissi,N/A,28000000,N/A,villa,2000,8,5,6,,Moins d'un an,Oui,Oui,Oui,Oui,Oui,Oui,"Souissi à
							Rabat",success
8105977,https://www.mubawab.ma/fr/a/8105977/bel-appartement-%C3%A0-hay-el-fath-rabat,N/A,2200000,N/A,appartement,156,5,3,2,,10-20 ans,Non,Non,Oui,Oui,Oui,Non,"Hay Al Fath à
							Rabat",success
8105995,https://www.mubawab.ma/fr/a/8105995/appartement-neuf-luxueux-%C3%A0-vendre-janane-souissi,N/A,3200000,N/A,appartement,139,4,2,3,,1-5 ans,Oui,Oui,Oui,Oui,Oui,Oui,"Souissi à
							Rabat",success
8106113,https://www.mubawab.ma/fr/a/8106113/appartement-%C3%A0-vendre-%C3%A0-agdal,N/A,1120000,N/A,appartement,61,2,1,1,,N/A,Non,Non,Non,Non,Oui,Non,"Agdal à
							Rabat",success
8106521,https://www.mubawab.ma/fr/a/8106521/appartement-exceptionnel-%C3%A0-vendre-au-haut-agdal,N/A,3900000,N/A,appartement,189,7,4,2,,N/A,Non,Non,Oui,Oui,Oui,Oui,"Haut Agdal à
							Rabat",success
8106642,https://www.mubawab.ma/fr/a/8106642/villa-de-luxe-%C3%A0-rabat-quartier-souissi,N/A,210800000,N/A,villa,800,5,5,7,,5-10 ans,Oui,Oui,Oui,Oui,Oui,Non,"Souissi à
							Rabat",success
8106726,https://www.mubawab.ma/fr/a/8106726/bassatine-el-menzeh-charmante-villa-%C3%A0-vendre,N/A,5400000,N/A,villa,476,8,3,3,,N/A,Non,Non,Oui,Non,Non,Non,"Hay El Menzah à
							Rabat",success
8106732,https://www.mubawab.ma/fr/a/8106732/palace-urbain,N/A,N/A,N/A,N/A,1500,19,9,12,,10-20 ans,Oui,Oui,Non,Oui,Non,Oui,"Quartier Des Ambassades à
							Rabat",success
8106852,https://www.mubawab.ma/fr/a/8106852/bel-appartement-en-vente-sur-hay-riad,N/A,5200000,N/A,appartement,250,5,3,3,,N/A,Non,Non,Oui,Oui,Oui,Oui,"Riyad à
							Rabat",success
8107153,https://www.mubawab.ma/fr/a/8107153/tr%C3%A8s-bel-appartement-neuf-%C3%A0-vendre-haut-agdal,N/A,5600000,N/A,appartement,278,5,3,3,,1-5 ans,Non,Non,Oui,Oui,Oui,Oui,"Haut Agdal à
							Rabat",success
8107337,https://www.mubawab.ma/fr/a/8107337/villa-%C3%A0-vendre-hay-raid,N/A,6000000,N/A,villa,350,8,4,4,,10-20 ans,Oui,Non,Oui,Oui,Oui,Non,"Riyad à
							Rabat",success
8107370,https://www.mubawab.ma/fr/a/8107370/villa-%C3%A0-vendre-hay-raid,N/A,4200000,N/A,villa,200,7,4,4,,20-30 ans,Oui,Non,Non,Oui,Oui,Non,"Riyad à
							Rabat",success
8107746,https://www.mubawab.ma/fr/a/8107746/appartement-%C3%A0-vendre-%C3%A0-l-oc%C3%A9an,N/A,2000000,N/A,appartement,118,4,3,2,,N/A,Non,Non,Oui,Oui,Oui,Oui,"L'Ocean à
							Rabat",success
8107909,https://www.mubawab.ma/fr/a/8107909/appartement-neuf-luxueux-%C3%A0-vendre-%E2%80%93-jnane-souissi,N/A,3200000,N/A,appartement,140,3,2,3,,Moins d'un an,Oui,Oui,Oui,Oui,Oui,Oui,"Souissi à
							Rabat",success
8108165,https://www.mubawab.ma/fr/a/8108165/immeuble-%C3%A0-vendre-%C3%A0-hassan,N/A,9500000,N/A,N/A,750,8,8,8,,N/A,Non,Non,Non,Non,Oui,Oui,"Hassan - Centre Ville à
							Rabat",success
8108261,https://www.mubawab.ma/fr/a/8108261/villa-%C3%A0-vendre-%C3%A0-hay-riad,N/A,8500000,N/A,villa,800,7,3,3,,N/A,Oui,Oui,Oui,Oui,Oui,Non,"Riyad Extension à
							Rabat",success
8108315,https://www.mubawab.ma/fr/a/8108315/bel-appartement-%C3%A0-vendre-vue-sur-mer,N/A,2510000,N/A,appartement,130,4,3,2,,5-10 ans,Oui,Non,Non,Oui,Oui,Oui,"Hay Ach-chbanat à
							Rabat",success
8108382,https://www.mubawab.ma/fr/a/8108382/villa-%C3%A0-vendre-hay-raid,N/A,5500000,N/A,villa,214,5,4,4,,10-20 ans,Oui,Non,Oui,Oui,Oui,Non,"Riyad à
							Rabat",success
8108522,https://www.mubawab.ma/fr/a/8108522/villa-%C3%A0-vendre-hay-raid,N/A,7000000,N/A,villa,505,9,4,4,,5-10 ans,Oui,Non,Oui,Oui,Oui,Non,"Riyad à
							Rabat",success
8108828,https://www.mubawab.ma/fr/a/8108828/appartement-%C3%A0-vendre-agdal-rabat,N/A,2480000,N/A,appartement,142,5,3,2,,N/A,Non,Non,Oui,Oui,Oui,Oui,"Agdal à
							Rabat",success
8109134,https://www.mubawab.ma/fr/a/8109134/appartement-%C3%A0-vendre-agdal-rabat,N/A,2480000,N/A,appartement,142,5,3,2,,N/A,Non,Non,Oui,Oui,Oui,Oui,"Agdal à
							Rabat",success
8109339,https://www.mubawab.ma/fr/a/8109339/studio-%C3%A0-vendre-%C3%A0-proximit%C3%A9-d-av-oqba-agdal,N/A,920000,N/A,studio,42,2,1,1,,10-20 ans,Non,Non,Non,Oui,Non,Oui,"Agdal à
							Rabat",success
8109788,https://www.mubawab.ma/fr/a/8109788/villa-usage-commercial-%C3%A0-vendre-aviation-rabat,N/A,6500000,N/A,villa,550,5,4,2,,10-20 ans,Non,Non,Non,Oui,Non,Non,"Aviation - Mabella à
							Rabat",success
8109851,https://www.mubawab.ma/fr/a/8109851/%C3%A0-vendre-superbe-appartement-a-rabat-hay-el-menzh,N/A,1400000,N/A,appartement,96,1,3,1,,N/A,Non,Non,Non,Non,Non,Non,"Hay El Menzah à
							Rabat",success
8110188,https://www.mubawab.ma/fr/a/8110188/bel-appartement-%C3%A0-vendre-%C3%A0-agdal-4-grandes-pi%C3%A8ces-terrasse-et-ascenseur,N/A,2800000,N/A,appartement,250,4,3,3,,10-20 ans,Oui,Non,Non,Oui,Oui,Oui,"Agdal à
							Rabat",success
8110222,https://www.mubawab.ma/fr/a/8110222/bel-appartement-%C3%A0-vendre-%C3%A0-k%C3%A9bibat-4-pi%C3%A8ces-confortables-ascenseur-et-garage,N/A,1750000,N/A,appartement,118,4,3,2,,N/A,Non,Non,Non,Non,Oui,Oui,"Kébibat à
							Rabat",success
8110396,https://www.mubawab.ma/fr/a/8110396/%C3%A0-vendre-%E2%80%93-villa-plain-pied-%C3%A0-r%C3%A9nover-hay-riad,N/A,9500000,N/A,villa,1080,3,4,3,,N/A,Oui,Non,Non,Non,Non,Non,"Riyad à
							Rabat",success
8110524,https://www.mubawab.ma/fr/a/8110524/direct-propri%C3%A9taire,N/A,1130000,N/A,N/A,85,4,2,2,,N/A,Non,Non,Non,Non,Oui,Oui,"Hassan - Centre Ville à
							Rabat",success
8110533,https://www.mubawab.ma/fr/a/8110533/villa-haut-standing-%C3%A0-vendre-hay-riad-rabat,N/A,10000000,N/A,villa,550,7,4,3,,N/A,Oui,Non,Oui,Non,Oui,Non,"Riyad à
							Rabat",success
8110560,https://www.mubawab.ma/fr/a/8110560/villa-haut-standing-%C3%A0-vendre-hay-riad-rabat,N/A,10000000,N/A,villa,550,7,4,3,,N/A,Oui,Non,Oui,Non,Oui,Non,"Riyad à
							Rabat",success
8110570,https://www.mubawab.ma/fr/a/8110570/appartement-%C3%A0-vendre-de-112-0-m%C2%B2-%C3%A0-rabat-quartier-administratif-agdal,N/A,1650000,N/A,appartement,112,5,3,2,,N/A,Non,Non,Non,Oui,Oui,Non,"Quartier Administratif à
							Rabat",success
8110599,https://www.mubawab.ma/fr/a/8110599/villa-avec-piscine-%C3%A0-vendre-souissi-rabat,N/A,15000000,N/A,villa,1200,10,4,4,,N/A,Oui,Oui,Oui,Oui,Oui,Non,"Souissi à
							Rabat",success
8110606,https://www.mubawab.ma/fr/a/8110606/villa-%C3%A0-vendre-souissi-rabat,N/A,15000000,N/A,villa,1200,8,4,4,,N/A,Oui,Oui,Oui,Oui,Oui,Non,"Souissi à
							Rabat",success
8110723,https://www.mubawab.ma/fr/a/8110723/appartement-en-vente-%C3%A0-guich-oudaya-3-belles-chambres-meubl%C3%A9,N/A,1850000,N/A,appartement,124,5,3,2,,Moins d'un an,Non,Non,Oui,Non,Non,Non,"Guich Oudaya à
							Rabat",success
8110813,https://www.mubawab.ma/fr/a/8110813/appartement-%C3%A0-vendre-en-hassan-centre-ville-surface-totale-89-m%C2%B2-ascenseur-et-garage,N/A,6800,N/A,appartement,89,1,2,2,,N/A,Non,Non,Non,Non,Oui,Oui,"Hassan - Centre Ville à
							Rabat",success
8110940,https://www.mubawab.ma/fr/a/8110940/appart-spacieux-finition-haut-de-gamme-%C3%A0-agdal,N/A,1950000,N/A,N/A,120,4,3,2,,1-5 ans,Non,Non,Oui,Oui,Oui,Oui,"Agdal à
							Rabat",success
8110946,https://www.mubawab.ma/fr/a/8110946/villa-%C3%A0-vendre-%C3%A0-souissi-%E2%80%93-ambassadeurs,N/A,25000000,N/A,villa,2500,17,7,4,,N/A,Oui,Oui,Oui,Oui,Non,Non,"Quartier Des Ambassades à
							Rabat",success
8110974,https://www.mubawab.ma/fr/a/8110974/vente-d-un-bel-appartement-l-orangerie-souissi-surface-de-180-m%C2%B2-meubl%C3%A9,N/A,4700000,N/A,appartement,180,4,2,3,,5-10 ans,Oui,Non,Oui,Oui,Oui,Oui,"Souissi à
							Rabat",success
8111042,https://www.mubawab.ma/fr/a/8111042/vente-appartement-rabat-hay-riad,N/A,3250000,N/A,appartement,144,4,2,2,,N/A,Non,Non,Non,Non,Oui,Non,"Riyad à
							Rabat",success
8111061,https://www.mubawab.ma/fr/a/8111061/vente-appartement-rabat-bas-agdal,N/A,3500000,N/A,appartement,300,5,3,2,,N/A,Non,Non,Non,Oui,Oui,Non,"Agdal à
							Rabat",success
8111074,https://www.mubawab.ma/fr/a/8111074/a-vendre-209m%C2%B2-4-chambres-menzeh,N/A,4500000,N/A,N/A,209,5,4,3,,N/A,Non,Non,Oui,Oui,Non,Oui,"Souissi à
							Rabat",success
8111211,https://www.mubawab.ma/fr/a/8111211/bel-appartement-%C3%A0-vendre-en-hassan-centre-ville-1-pi%C3%A8ce-bien-meubl%C3%A9,N/A,1360000,N/A,appartement,95,1,2,1,,N/A,Oui,Non,Non,Non,Oui,Oui,"Hassan - Centre Ville à
							Rabat",success
8111380,https://www.mubawab.ma/fr/a/8111380/appartement-de-luxe-a-prestigia-hay-riad,N/A,19000,N/A,appartement,111,3,2,2,,5-10 ans,Oui,Oui,Oui,Oui,Oui,Oui,"Riyad à
							Rabat",success
8111396,https://www.mubawab.ma/fr/a/8111396/vente-villa-%C3%A0-retaper-proche-d-h%C3%B4tel-the-view,N/A,5700000,N/A,villa,340,8,5,3,,10-20 ans,Oui,Non,Non,Oui,Oui,Non,"Riyad à
							Rabat",success
8111554,https://www.mubawab.ma/fr/a/8111554/vente-villa-rabat-hay-riyad,N/A,7500000,N/A,villa,400,9,5,2,,N/A,Oui,Non,Non,Oui,Oui,Non,"Riyad à
							Rabat",success
8111560,https://www.mubawab.ma/fr/a/8111560/villa-%C3%A0-vendre-hay-riad-rabat,N/A,8000000,N/A,villa,551,8,5,3,,N/A,Oui,Oui,Oui,Oui,Oui,Non,"Riyad à
							Rabat",success
8111858,https://www.mubawab.ma/fr/a/8111858/villa-%C3%A0-vendre-hay-riad-rabat,N/A,8000000,N/A,villa,551,8,5,3,,N/A,Oui,Oui,Oui,Oui,Oui,Non,"Riyad à
							Rabat",success
8112017,https://www.mubawab.ma/fr/a/8112017/superbe-appartement-%C3%A0-vendre-%C3%A0-riyad-surface-de-200-m%C2%B2-avec-ascenseur-et-terrasse,N/A,4250000,N/A,appartement,200,4,4,3,,10-20 ans,Non,Non,Non,Oui,Oui,Oui,"Riyad à
							Rabat",success
8112066,https://www.mubawab.ma/fr/a/8112066/appartement-%C3%A0-vendre-agdal-rabat,N/A,1950000,N/A,appartement,120,4,3,2,,N/A,Non,Non,Oui,Non,Oui,Non,"Agdal à
							Rabat",success
8112068,https://www.mubawab.ma/fr/a/8112068/spacieux-appartement-%C3%A0-vendre-agdal-rabat,N/A,2500000,N/A,appartement,150,4,3,2,,N/A,Non,Non,Non,Oui,Oui,Oui,"Agdal à
							Rabat",success
8112109,https://www.mubawab.ma/fr/a/8112109/vente-appartement-%C3%A0-hay-riad,N/A,2100000,N/A,appartement,104,4,2,1,,N/A,Non,Non,Non,Non,Non,Non,"Riyad à
							Rabat",success
8112111,https://www.mubawab.ma/fr/a/8112111/bel-appartement-en-vente-bien-situ%C3%A9-%C3%A0-hay-riad,N/A,2600000,N/A,appartement,134,5,3,3,,N/A,Oui,Non,Non,Non,Non,Non,Rabat,success
8112176,https://www.mubawab.ma/fr/a/8112176/bel-appartement-%C3%A0-vendre-%C3%A0-agdal-4-pi%C3%A8ces-salon-traditionnel-et-syst%C3%A8me-d-antenne-parabolique,N/A,1750000,N/A,appartement,93,4,3,2,,10-20 ans,Oui,Non,Oui,Non,Oui,Oui,"Agdal à
							Rabat",success
8113106,https://www.mubawab.ma/fr/a/8113106/riad-de-10-chambres-affaire-exceptionnelle,N/A,3900000,N/A,N/A,476,14,10,2,,30-50 ans,Non,Non,Non,Oui,Non,Non,"Médina à
							Rabat",success
8113127,https://www.mubawab.ma/fr/a/8113127/villa-%C3%A0-r%C3%A9nover-avec-vue-mer-%E2%80%93-opportunit%C3%A9-rare,N/A,8400000,N/A,villa,320,5,3,3,,N/A,Non,Non,Non,Non,Non,Non,"Hay Ach-chbanat à
							Rabat",success
8113287,https://www.mubawab.ma/fr/a/8113287/bel-appartement-f4-avec-terrasse-%C3%A0-vendre-hassan,N/A,2800000,N/A,appartement,146,4,3,2,,10-20 ans,Non,Non,Non,Oui,Oui,Oui,"Hassan - Centre Ville à
							Rabat",success
8113445,https://www.mubawab.ma/fr/a/8113445/villa-%C3%A0-vendre-%C3%A0-guich-oudaya,N/A,3750000,N/A,villa,250,7,4,3,,10-20 ans,Oui,Non,Oui,Oui,Oui,Non,"Guich Oudaya à
							Rabat",success
8113452,https://www.mubawab.ma/fr/a/8113452/maison-avec-commerce,N/A,1500000,N/A,maison,165,4,6,3,,20-30 ans,Non,Non,Non,Oui,Oui,Non,"Al Kamra à
							Rabat",success
8113540,https://www.mubawab.ma/fr/a/8113540/appartement-%C3%A0-vendre-%C3%A0-hay-riad,N/A,4400000,N/A,appartement,180,6,4,4,,N/A,Non,Non,Oui,Oui,Oui,Oui,"Riyad à
							Rabat",success
8113609,https://www.mubawab.ma/fr/a/8113609/%C3%A0-vendre-%E2%80%93-villa-plain-pied-%C3%A0-r%C3%A9nover-%C3%A0-olm-souissi,N/A,9000000,N/A,villa,1036,3,4,3,,N/A,Non,Non,Non,Non,Non,Non,"Souissi à
							Rabat",success
8113612,https://www.mubawab.ma/fr/a/8113612/villa-a-vendre,N/A,8000000,N/A,villa,560,13,4,4,,N/A,Oui,Non,Oui,Oui,Oui,Non,"Riyad à
							Rabat",success
8113692,https://www.mubawab.ma/fr/a/8113692/appartement-louer-a-18-500dh-%C3%A0-vendre-en-hassan-centre-ville-superficie-130-m%C2%B2-salon-marocain-et-antenne-parabolique,N/A,2500000,N/A,appartement,130,3,2,2,,N/A,Non,Non,Oui,Oui,Oui,Oui,"Hassan - Centre Ville à
							Rabat",success
8113815,https://www.mubawab.ma/fr/a/8113815/appartement-%C3%A0-vendre-%C3%A0-l-agdal,N/A,3000000,N/A,appartement,148,N/A,3,2,,N/A,Non,Non,Non,Non,Oui,Oui,"Agdal à
							Rabat",success
8113915,https://www.mubawab.ma/fr/a/8113915/cette-villa-%C3%A0-r%C3%A9nover-situ%C3%A9e-au-quartier-hassan,N/A,4500000,N/A,villa,N/A,4,3,2,,N/A,Oui,Non,Non,Non,Non,Non,"Quartier Administratif à
							Rabat",success
8113981,https://www.mubawab.ma/fr/a/8113981/appartement-%C3%A0-vendre-%C3%A0-el-irfane,N/A,1900000,N/A,appartement,132,4,3,2,,10-20 ans,Oui,Non,Oui,Oui,Non,Oui,"Al Irfane à
							Rabat",success
8114075,https://www.mubawab.ma/fr/a/8114075/appartement-%C3%A0-vendre-%C3%A0-prestigia,N/A,2300000,N/A,appartement,90,3,3,2,,N/A,Non,Non,Non,Non,Oui,Oui,"Riyad à
							Rabat",success
8114341,https://www.mubawab.ma/fr/a/8114341/vente-villa-au-quartier-des-ambassadeurs-souissi,N/A,12900000,N/A,villa,2000,8,4,3,,5-10 ans,Oui,Oui,Non,Oui,Oui,Non,"Quartier Des Ambassades à
							Rabat",success
8114530,https://www.mubawab.ma/fr/a/8114530/appartement-%C3%A0-vendre-prestigia-rabat,N/A,2500000,N/A,appartement,80,3,2,2,,N/A,Oui,Non,Oui,Non,Oui,Oui,"Riyad à
							Rabat",success
8114652,https://www.mubawab.ma/fr/a/8114652/bel-appartement-%C3%A0-vendre-%C3%A0-aviation-mabella-1-chambre-bien-meubl%C3%A9,N/A,1500000,N/A,appartement,65,2,1,2,,1-5 ans,Non,Non,Oui,Non,Oui,Oui,"Aviation - Mabella à
							Rabat",success
8114679,https://www.mubawab.ma/fr/a/8114679/appartement-a-vendre-residance-waha-nahda,N/A,2150000,N/A,appartement,115,6,3,2,,10-20 ans,Oui,Non,Oui,Oui,Oui,Non,"Hay Nahda à
							Rabat",success
8114684,https://www.mubawab.ma/fr/a/8114684/belle-appartement-avec-vue-d%C3%A9gag%C3%A9e,N/A,3500000,N/A,appartement,167,5,3,3,,5-10 ans,Non,Non,Oui,Oui,Oui,Oui,"Hassan - Centre Ville à
							Rabat",success
8114859,https://www.mubawab.ma/fr/a/8114859/villa-moderne-%C3%A0-vendre-%C3%A0-elmachrik-%C3%A0-souissi-rabat,N/A,23000000,N/A,villa,2000,6,4,3,,Moins d'un an,Oui,Oui,Oui,Oui,Oui,Non,"Souissi à
							Rabat",success
8115335,https://www.mubawab.ma/fr/a/8115335/une-magnifique-villa-meubl%C3%A9e-%C3%A0-louer,N/A,35000000,N/A,villa,2500,9,7,5,,5-10 ans,Oui,Non,Oui,Oui,Oui,Non,"Souissi à
							Rabat",success
8115339,https://www.mubawab.ma/fr/a/8115339/un-magnifique-villa-%C3%A0-vendre-meubl%C3%A9e,N/A,35000000,N/A,villa,3000,6,6,6,,1-5 ans,Oui,Non,Oui,Oui,Oui,Oui,"Souissi à
							Rabat",success
8115476,https://www.mubawab.ma/fr/a/8115476/appartement-%C3%A0-vendre,N/A,2300000,N/A,appartement,133,3,3,2,,1-5 ans,Oui,Oui,Oui,Oui,Oui,Oui,"Souissi à
							Rabat",success
8115537,https://www.mubawab.ma/fr/a/8115537/appartement-luxueux-%C3%A0-vendre-jnane-souissi,N/A,3200000,N/A,appartement,139,3,2,3,,1-5 ans,Oui,Oui,Oui,Oui,Non,Oui,"Souissi à
							Rabat",success
8115998,https://www.mubawab.ma/fr/a/8115998/a-vendre-villa-1500m2-commerciale-rabat,N/A,22500000,N/A,villa,1500,8,6,3,,20-30 ans,Oui,Oui,Oui,Oui,Oui,Non,"Riyad à
							Rabat",success
8116110,https://www.mubawab.ma/fr/a/8116110/appt-2ch-s-%C3%A0-la-vente-l%E2%80%99orangeraie-souissi,N/A,4200000,N/A,N/A,143,3,2,2,,N/A,Oui,Non,Non,Oui,Non,Non,"Souissi à
							Rabat",success
8116210,https://www.mubawab.ma/fr/a/8116210/villa-d-exception-%C3%A0-vendre-negociable,N/A,21000000,N/A,villa,2000,9,6,5,,N/A,Oui,Oui,Oui,Non,Oui,Oui,"Souissi à
							Rabat",success
8116323,https://www.mubawab.ma/fr/a/8116323/villa-%C3%A0-vendre-rabat-hay-nahda,N/A,4800000,N/A,villa,600,6,4,3,,N/A,Non,Non,Non,Non,Non,Non,"Hay Nahda à
							Rabat",success
8116585,https://www.mubawab.ma/fr/a/8116585/villa-neuve-standing-a-vendre-les-ambassadeurs,N/A,17000000,N/A,villa,2200,8,5,4,,1-5 ans,Oui,Oui,Oui,Oui,Oui,Non,"Souissi à
							Rabat",success
8116586,https://www.mubawab.ma/fr/a/8116586/appartement-a-vendre-sur-avenue-feal-oueld-oumeir,N/A,950000,N/A,appartement,50,2,1,1,,N/A,Non,Non,Oui,Non,Non,Non,"Agdal à
							Rabat",success
8117113,https://www.mubawab.ma/fr/a/8117113/villa-a-vendre-au-rt-el-menzeh-souissi,N/A,15000000,N/A,villa,900,7,5,5,,1-5 ans,Oui,Oui,Oui,Oui,Oui,Oui,"Souissi à
							Rabat",success
8117944,https://www.mubawab.ma/fr/a/8117944/trouvez-votre-maison-%C3%A0-acheter-%C3%A0-les-oudayas-3-chambres-porte-blind%C3%A9e-antenne-parabolique,N/A,320000000,N/A,maison,60,2,3,2,,10-20 ans,Non,Non,Oui,Oui,Non,Non,"Les Oudayas à
							Rabat",success
8118492,https://www.mubawab.ma/fr/a/8118492/villa-%C3%A0-vendre-hay-raid,N/A,6200000,N/A,villa,430,9,4,3,,N/A,Oui,Oui,Oui,Oui,Oui,Non,"Riyad à
							Rabat",success
8118637,https://www.mubawab.ma/fr/a/8118637/appartement-%C3%A0-vendre-%C3%A0-hay-riad-%E2%80%93-prestigia,N/A,2300000,N/A,appartement,101,4,2,2,,N/A,Non,Non,Oui,Non,Oui,Oui,"Riyad à
							Rabat",success
8118900,https://www.mubawab.ma/fr/a/8118900/apparemment-en-vente-sur-avenue-ennakhil-de-hay-ryad-rabat-sans-vis-a-vis,N/A,4200000,N/A,N/A,174,4,3,3,,1-5 ans,Non,Oui,Oui,Oui,Oui,Oui,"Riyad à
							Rabat",success
8119047,https://www.mubawab.ma/fr/a/8119047/appartement-%C3%A0-vendre-%C3%A0-hassan,N/A,1550000,N/A,appartement,81,N/A,2,1,,N/A,Non,Non,Non,Non,Oui,Oui,Rabat,success
